MON,DAY,HR,HR OF YR,DRY BULB,WET BULB
6,28,4,4277,66.60,64.10
6,28,5,4278,66.40,64.10
6,28,6,4279,66.00,63.90
6,28,7,4280,71.10,66.60
6,28,8,4281,75.90,68.60
6,28,9,4282,81.00,70.50
6,28,10,4283,82.60,70.80
6,28,11,4284,84.40,71.10
6,28,12,4285,86.00,71.30
6,28,13,4286,86.40,72.20
6,28,14,4287,86.70,72.40
6,28,15,4288,87.10,72.80
6,28,16,4289,86.40,73.20
6,28,17,4290,85.60,72.90
6,28,18,4291,84.90,72.90
6,28,19,4292,83.70,72.50
6,28,20,4293,82.20,71.80
6,28,21,4294,81.00,71.10
6,28,22,4295,79.70,71.30
6,28,23,4296,78.30,71.40
6,29,0,4297,77.00,71.40
6,29,1,4298,76.30,70.80
6,29,2,4299,75.70,70.50
6,29,3,4300,75.00,70.10
6,29,4,4301,74.70,70.10
6,29,5,4302,74.30,70.00
6,29,6,4303,73.90,69.70
6,29,7,4304,77.90,72.10
6,29,8,4305,82.00,74.00
6,29,9,4306,86.00,75.70
6,29,10,4307,87.60,75.90
6,29,11,4308,89.40,76.40
6,29,12,4309,91.00,76.50
6,29,13,4310,91.90,76.00
6,29,14,4311,93.00,75.90
6,29,15,4312,93.90,75.40
6,29,16,4313,93.60,75.10
6,29,17,4314,93.40,75.00
6,29,18,4315,93.00,74.50
6,29,19,4316,89.40,74.80
6,29,20,4317,85.60,74.20
6,29,21,4318,82.00,73.40
6,29,22,4319,81.00,72.50
6,29,23,4320,80.10,71.70
6,30,0,4321,79.00,70.60
6,30,1,4322,76.60,68.80
6,30,2,4323,74.30,67.20
6,30,3,4324,72.00,65.40
6,30,4,4325,72.30,65.30
6,30,5,4326,72.70,65.30
6,30,6,4327,73.00,65.10
6,30,7,4328,75.70,66.50
6,30,8,4329,78.30,67.30
6,30,9,4330,81.00,68.20
6,30,10,4331,82.20,68.40
6,30,11,4332,83.70,68.90
6,30,12,4333,84.90,68.80
6,30,13,4334,85.60,69.50
6,30,14,4335,86.40,70.20
6,30,15,4336,87.10,70.60
6,30,16,4337,85.60,70.50
6,30,17,4338,84.40,70.20
6,30,18,4339,82.90,70.00
6,30,19,4340,79.30,69.80
6,30,20,4341,76.30,69.30
6,30,21,4342,74.10,68.90
6,30,22,4343,73.00,68.60
6,30,23,4344,72.10,68.00
7,1,0,4345,71.80,67.80
7,1,1,4346,71.20,67.50
7,1,2,4347,70.20,67.00
7,1,3,4348,69.60,66.80
7,1,4,4349,68.90,66.20
7,1,5,4350,67.60,65.50
7,1,6,4351,69.40,67.00
7,1,7,4352,71.10,67.60
7,1,8,4353,77.00,70.70
7,1,9,4354,81.00,72.50
7,1,10,4355,84.00,73.90
7,1,11,4356,88.00,74.40
7,1,12,4357,91.00,74.60
7,1,13,4358,91.00,74.60
7,1,14,4359,91.90,76.10
7,1,15,4360,91.90,75.50
7,1,16,4361,91.90,75.50
7,1,17,4362,89.10,75.30
7,1,18,4363,88.00,74.50
7,1,19,4364,84.00,74.70
7,1,20,4365,82.00,74.10
7,1,21,4366,80.10,73.60
7,1,22,4367,78.10,73.00
7,1,23,4368,75.90,72.40
7,2,0,4369,75.00,71.40
7,2,1,4370,73.90,70.50
7,2,2,4371,73.90,70.50
7,2,3,4372,73.90,70.50
7,2,4,4373,73.90,70.50
7,2,5,4374,73.00,69.50
7,2,6,4375,73.00,70.20
7,2,7,4376,75.90,71.60
7,2,8,4377,80.10,72.80
7,2,9,4378,82.90,73.00
7,2,10,4379,86.00,73.80
7,2,11,4380,88.00,74.90
7,2,12,4381,89.10,74.70
7,2,13,4382,91.00,75.80
7,2,14,4383,93.00,75.70
7,2,15,4384,91.00,75.20
7,2,16,4385,91.90,76.00
7,2,17,4386,90.00,74.30
7,2,18,4387,88.00,74.40
7,2,19,4388,84.90,74.20
7,2,20,4389,81.00,73.10
7,2,21,4390,79.00,72.50
7,2,22,4391,77.00,71.90
7,2,23,4392,75.90,71.60
7,3,0,4393,75.90,71.00
7,3,1,4394,75.90,71.00
7,3,2,4395,73.90,70.40
7,3,3,4396,75.90,71.00
7,3,4,4397,73.90,70.40
7,3,5,4398,73.00,69.40
7,3,6,4399,73.90,70.40
7,3,7,4400,78.10,72.20
7,3,8,4401,81.00,73.70
7,3,9,4402,84.00,74.50
7,3,10,4403,84.90,74.80
7,3,11,4404,88.00,75.60
7,3,12,4405,90.00,75.50
7,3,13,4406,91.00,75.20
7,3,14,4407,90.00,74.90
7,3,15,4408,91.90,76.00
7,3,16,4409,91.00,75.20
7,3,17,4410,91.00,75.20
7,3,18,4411,89.10,74.70
7,3,19,4412,86.00,75.10
7,3,20,4413,82.00,74.10
7,3,21,4414,80.10,73.50
7,3,22,4415,79.00,73.20
7,3,23,4416,78.10,73.00
7,4,0,4417,77.00,71.90
7,4,1,4418,78.10,72.20
7,4,2,4419,78.10,71.70
7,4,3,4420,78.10,71.70
7,4,4,4421,78.10,71.70
7,4,5,4422,75.90,71.10
7,4,6,4423,75.90,71.00
7,4,7,4424,78.10,72.20
7,4,8,4425,81.00,73.10
7,4,9,4426,82.00,73.30
7,4,10,4427,79.00,78.90
7,4,11,4428,82.00,77.40
7,4,12,4429,89.10,77.20
7,4,13,4430,88.00,77.00
7,4,14,4431,88.00,77.00
7,4,15,4432,90.00,78.10
7,4,16,4433,87.10,77.40
7,4,17,4434,81.00,72.50
7,4,18,4435,81.00,71.20
7,4,19,4436,81.00,73.10
7,4,20,4437,78.10,73.00
7,4,21,4438,78.10,73.60
7,4,22,4439,75.90,73.00
7,4,23,4440,75.90,73.00
7,5,0,4441,75.90,73.00
7,5,1,4442,75.00,72.20
7,5,2,4443,73.90,71.10
7,5,3,4444,73.00,70.20
7,5,4,4445,73.00,70.20
7,5,5,4446,72.00,69.90
7,5,6,4447,73.00,70.20
7,5,7,4448,78.10,72.30
7,5,8,4449,81.00,74.40
7,5,9,4450,82.00,74.70
7,5,10,4451,81.00,75.10
7,5,11,4452,88.00,77.50
7,5,12,4453,88.00,77.60
7,5,13,4454,90.00,76.80
7,5,14,4455,91.90,76.00
7,5,15,4456,91.90,74.80
7,5,16,4457,91.90,74.90
7,5,17,4458,90.00,74.40
7,5,18,4459,89.10,74.80
7,5,19,4460,86.00,73.90
7,5,20,4461,84.90,74.20
7,5,21,4462,82.00,73.40
7,5,22,4463,79.00,73.30
7,5,23,4464,78.10,73.00
7,6,0,4465,75.90,71.70
7,6,1,4466,75.90,71.10
7,6,2,4467,75.00,70.10
7,6,3,4468,73.90,70.50
7,6,4,4469,73.00,70.20
7,6,5,4470,73.00,70.20
7,6,6,4471,75.90,71.70
7,6,7,4472,81.00,72.50
7,6,8,4473,82.90,74.30
7,6,9,4474,86.00,75.70
7,6,10,4475,87.10,76.70
7,6,11,4476,91.00,76.40
7,6,12,4477,91.90,77.20
7,6,13,4478,91.90,77.20
7,6,14,4479,79.00,73.30
7,6,15,4480,82.90,77.00
7,6,16,4481,86.00,77.80
7,6,17,4482,87.10,77.40
7,6,18,4483,86.00,77.10
7,6,19,4484,78.10,71.00
7,6,20,4485,77.00,74.70
7,6,21,4486,75.90,73.80
7,6,22,4487,75.90,73.70
7,6,23,4488,75.90,73.70
7,7,0,4489,75.90,73.70
7,7,1,4490,75.00,72.70
7,7,2,4491,73.90,72.40
7,7,3,4492,73.00,72.10
7,7,4,4493,73.00,71.50
7,7,5,4494,72.00,70.50
7,7,6,4495,72.00,71.20
7,7,7,4496,75.00,72.10
7,7,8,4497,78.10,72.90
7,7,9,4498,81.00,73.70
7,7,10,4499,82.00,74.00
7,7,11,4500,82.00,74.00
7,7,12,4501,82.90,75.60
7,7,13,4502,86.00,75.70
7,7,14,4503,89.10,75.20
7,7,15,4504,88.00,74.90
7,7,16,4505,89.10,75.30
7,7,17,4506,89.10,75.90
7,7,18,4507,87.10,74.70
7,7,19,4508,82.90,74.30
7,7,20,4509,80.10,74.10
7,7,21,4510,79.00,73.80
7,7,22,4511,78.10,73.60
7,7,23,4512,75.00,72.70
7,8,0,4513,75.90,72.40
7,8,1,4514,73.90,71.00
7,8,2,4515,73.90,71.80
7,8,3,4516,73.00,70.80
7,8,4,4517,73.00,70.80
7,8,5,4518,71.10,69.60
7,8,6,4519,72.00,69.80
7,8,7,4520,75.00,72.10
7,8,8,4521,78.10,73.50
7,8,9,4522,82.00,75.30
7,8,10,4523,84.00,74.50
7,8,11,4524,84.90,75.40
7,8,12,4525,88.00,75.60
7,8,13,4526,88.00,74.90
7,8,14,4527,89.10,74.70
7,8,15,4528,90.00,74.30
7,8,16,4529,88.00,74.40
7,8,17,4530,88.00,74.40
7,8,18,4531,84.90,75.40
7,8,19,4532,82.00,73.30
7,8,20,4533,78.10,71.70
7,8,21,4534,75.00,71.40
7,8,22,4535,73.90,71.10
7,8,23,4536,73.00,70.80
7,9,0,4537,71.10,69.60
7,9,1,4538,70.00,68.60
7,9,2,4539,70.00,68.60
7,9,3,4540,70.00,68.60
7,9,4,4541,69.10,67.50
7,9,5,4542,69.10,67.50
7,9,6,4543,69.10,67.50
7,9,7,4544,72.00,69.90
7,9,8,4545,77.00,71.90
7,9,9,4546,80.10,73.50
7,9,10,4547,82.90,74.90
7,9,11,4548,84.90,75.40
7,9,12,4549,88.00,76.90
7,9,13,4550,89.10,76.50
7,9,14,4551,90.00,77.50
7,9,15,4552,82.90,75.70
7,9,16,4553,90.00,78.10
7,9,17,4554,90.00,78.10
7,9,18,4555,88.00,77.00
7,9,19,4556,84.00,76.00
7,9,20,4557,82.00,75.40
7,9,21,4558,80.10,74.90
7,9,22,4559,79.00,74.60
7,9,23,4560,77.00,73.30
7,10,0,4561,75.00,72.10
7,10,1,4562,73.90,71.80
7,10,2,4563,73.00,70.80
7,10,3,4564,72.00,70.50
7,10,4,4565,72.00,70.50
7,10,5,4566,70.00,68.60
7,10,6,4567,71.10,69.60
7,10,7,4568,75.90,72.40
7,10,8,4569,81.00,75.10
7,10,9,4570,86.00,75.70
7,10,10,4571,89.10,76.50
7,10,11,4572,91.00,76.40
7,10,12,4573,93.00,76.30
7,10,13,4574,93.00,75.10
7,10,14,4575,93.90,76.00
7,10,15,4576,93.90,74.20
7,10,16,4577,93.00,74.00
7,10,17,4578,91.90,74.20
7,10,18,4579,90.00,73.70
7,10,19,4580,86.00,73.90
7,10,20,4581,82.90,73.10
7,10,21,4582,82.00,72.80
7,10,22,4583,81.00,71.80
7,10,23,4584,80.10,71.60
7,11,0,4585,75.90,71.10
7,11,1,4586,75.90,70.40
7,11,2,4587,75.00,70.10
7,11,3,4588,73.90,69.70
7,11,4,4589,72.00,68.50
7,11,5,4590,70.00,67.80
7,11,6,4591,72.00,69.20
7,11,7,4592,75.90,71.00
7,11,8,4593,82.00,72.10
7,11,9,4594,86.00,74.40
7,11,10,4595,90.00,73.70
7,11,11,4596,91.00,73.90
7,11,12,4597,93.90,76.00
7,11,13,4598,95.00,73.40
7,11,14,4599,96.10,73.70
7,11,15,4600,96.10,74.20
7,11,16,4601,95.00,73.90
7,11,17,4602,93.90,74.20
7,11,18,4603,91.90,73.60
7,11,19,4604,88.00,73.10
7,11,20,4605,82.90,71.70
7,11,21,4606,82.00,71.40
7,11,22,4607,79.00,72.50
7,11,23,4608,78.10,72.30
7,12,0,4609,77.00,71.90
7,12,1,4610,75.00,71.40
7,12,2,4611,75.00,70.10
7,12,3,4612,72.00,69.10
7,12,4,4613,73.00,69.40
7,12,5,4614,71.10,68.10
7,12,6,4615,73.00,70.10
7,12,7,4616,75.00,70.70
7,12,8,4617,84.00,74.50
7,12,9,4618,88.00,74.30
7,12,10,4619,90.00,74.90
7,12,11,4620,91.90,75.40
7,12,12,4621,93.00,74.40
7,12,13,4622,96.10,75.20
7,12,14,4623,96.10,74.70
7,12,15,4624,98.10,75.30
7,12,16,4625,97.00,74.40
7,12,17,4626,93.90,74.10
7,12,18,4627,87.10,74.10
7,12,19,4628,84.00,73.80
7,12,20,4629,81.00,73.00
7,12,21,4630,80.10,72.70
7,12,22,4631,80.10,72.70
7,12,23,4632,79.00,73.20
7,13,0,4633,78.10,72.90
7,13,1,4634,78.10,73.50
7,13,2,4635,77.00,73.20
7,13,3,4636,75.90,72.30
7,13,4,4637,75.90,71.60
7,13,5,4638,75.00,72.00
7,13,6,4639,77.00,72.60
7,13,7,4640,79.00,72.40
7,13,8,4641,82.00,74.00
7,13,9,4642,84.90,75.30
7,13,10,4643,89.10,76.40
7,13,11,4644,91.90,77.80
7,13,12,4645,93.00,77.40
7,13,13,4646,93.90,77.10
7,13,14,4647,96.10,77.00
7,13,15,4648,97.00,76.10
7,13,16,4649,96.10,76.50
7,13,17,4650,93.00,75.70
7,13,18,4651,86.00,73.80
7,13,19,4652,84.90,74.80
7,13,20,4653,82.00,72.70
7,13,21,4654,84.00,73.30
7,13,22,4655,80.10,73.50
7,13,23,4656,80.10,72.80
7,14,0,4657,79.00,72.50
7,14,1,4658,78.10,72.90
7,14,2,4659,78.10,72.90
7,14,3,4660,78.10,72.90
7,14,4,4661,77.00,72.70
7,14,5,4662,75.90,72.30
7,14,6,4663,77.00,72.60
7,14,7,4664,79.00,73.20
7,14,8,4665,81.00,73.00
7,14,9,4666,84.00,75.10
7,14,10,4667,89.10,77.80
7,14,11,4668,90.00,78.70
7,14,12,4669,91.00,79.00
7,14,13,4670,91.00,77.70
7,14,14,4671,95.00,77.50
7,14,15,4672,88.00,75.00
7,14,16,4673,84.90,74.10
7,14,17,4674,84.90,75.40
7,14,18,4675,84.00,74.60
7,14,19,4676,82.90,74.30
7,14,20,4677,79.00,71.20
7,14,21,4678,75.90,71.10
7,14,22,4679,75.90,71.00
7,14,23,4680,75.90,71.00
7,15,0,4681,73.00,69.50
7,15,1,4682,73.00,69.50
7,15,2,4683,72.00,69.20
7,15,3,4684,71.10,68.90
7,15,4,4685,70.00,67.80
7,15,5,4686,72.00,69.20
7,15,6,4687,73.00,70.20
7,15,7,4688,75.90,72.40
7,15,8,4689,81.00,73.80
7,15,9,4690,84.00,73.90
7,15,10,4691,88.00,75.00
7,15,11,4692,89.10,75.30
7,15,12,4693,91.90,75.50
7,15,13,4694,95.00,76.30
7,15,14,4695,96.10,75.90
7,15,15,4696,93.00,75.10
7,15,16,4697,84.90,72.30
7,15,17,4698,84.00,73.40
7,15,18,4699,84.00,74.70
7,15,19,4700,82.00,73.40
7,15,20,4701,80.10,72.90
7,15,21,4702,78.10,72.30
7,15,22,4703,78.10,72.30
7,15,23,4704,78.10,72.30
7,16,0,4705,75.90,71.70
7,16,1,4706,75.00,71.40
7,16,2,4707,73.00,70.20
7,16,3,4708,73.90,70.50
7,16,4,4709,73.90,69.70
7,16,5,4710,73.90,69.70
7,16,6,4711,73.90,70.50
7,16,7,4712,79.00,72.50
7,16,8,4713,82.00,72.80
7,16,9,4714,84.90,73.60
7,16,10,4715,84.90,74.10
7,16,11,4716,89.10,76.50
7,16,12,4717,91.90,77.20
7,16,13,4718,93.00,77.50
7,16,14,4719,93.90,77.80
7,16,15,4720,95.00,76.80
7,16,16,4721,95.00,76.30
7,16,17,4722,91.90,77.30
7,16,18,4723,88.00,77.00
7,16,19,4724,84.90,76.80
7,16,20,4725,81.00,75.80
7,16,21,4726,80.10,74.90
7,16,22,4727,79.00,75.20
7,16,23,4728,78.10,74.30
7,17,0,4729,75.90,73.70
7,17,1,4730,75.90,73.70
7,17,2,4731,77.00,71.30
7,17,3,4732,75.90,70.30
7,17,4,4733,75.00,68.80
7,17,5,4734,75.00,70.00
7,17,6,4735,73.90,70.40
7,17,7,4736,78.10,72.90
7,17,8,4737,81.00,74.30
7,17,9,4738,84.90,76.10
7,17,10,4739,88.00,76.90
7,17,11,4740,91.90,76.60
7,17,12,4741,95.00,76.20
7,17,13,4742,96.10,75.80
7,17,14,4743,96.10,75.90
7,17,15,4744,97.00,76.70
7,17,16,4745,95.00,75.60
7,17,17,4746,95.00,75.60
7,17,18,4747,93.00,75.10
7,17,19,4748,88.00,76.20
7,17,20,4749,86.00,77.00
7,17,21,4750,82.90,76.20
7,17,22,4751,82.90,76.20
7,17,23,4752,79.00,75.10
7,18,0,4753,79.00,75.10
7,18,1,4754,79.00,75.10
7,18,2,4755,78.10,74.90
7,18,3,4756,75.00,73.40
7,18,4,4757,75.00,73.40
7,18,5,4758,75.90,73.60
7,18,6,4759,75.90,73.60
7,18,7,4760,80.10,74.80
7,18,8,4761,84.00,75.80
7,18,9,4762,89.10,77.10
7,18,10,4763,95.00,79.20
7,18,11,4764,91.90,77.10
7,18,12,4765,93.00,77.40
7,18,13,4766,93.00,76.20
7,18,14,4767,95.00,77.90
7,18,15,4768,95.00,77.40
7,18,16,4769,91.00,76.90
7,18,17,4770,93.00,76.90
7,18,18,4771,89.10,76.50
7,18,19,4772,88.00,77.50
7,18,20,4773,84.90,76.10
7,18,21,4774,84.00,75.80
7,18,22,4775,82.00,75.30
7,18,23,4776,81.00,75.00
7,19,0,4777,79.00,75.10
7,19,1,4778,78.10,74.20
7,19,2,4779,77.00,74.60
7,19,3,4780,75.90,73.70
7,19,4,4781,75.90,73.60
7,19,5,4782,73.90,72.30
7,19,6,4783,75.00,72.60
7,19,7,4784,79.00,75.10
7,19,8,4785,84.90,76.60
7,19,9,4786,89.10,76.40
7,19,10,4787,91.90,77.10
7,19,11,4788,93.90,77.10
7,19,12,4789,97.00,76.70
7,19,13,4790,96.10,76.50
7,19,14,4791,98.10,77.00
7,19,15,4792,98.10,76.40
7,19,16,4793,97.00,75.50
7,19,17,4794,96.10,76.50
7,19,18,4795,95.00,76.20
7,19,19,4796,90.00,75.50
7,19,20,4797,86.00,73.80
7,19,21,4798,86.00,74.40
7,19,22,4799,84.00,74.50
7,19,23,4800,82.90,74.80
7,20,0,4801,81.00,74.30
7,20,1,4802,79.00,73.80
7,20,2,4803,79.00,73.80
7,20,3,4804,78.10,72.90
7,20,4,4805,78.10,72.90
7,20,5,4806,77.00,71.90
7,20,6,4807,77.00,71.90
7,20,7,4808,81.00,73.00
7,20,8,4809,84.00,74.50
7,20,9,4810,88.00,76.90
7,20,10,4811,93.90,77.70
7,20,11,4812,96.10,77.70
7,20,12,4813,100.00,77.50
7,20,13,4814,100.90,76.50
7,20,14,4815,102.00,75.70
7,20,15,4816,99.00,76.00
7,20,16,4817,93.90,76.00
7,20,17,4818,93.90,76.00
7,20,18,4819,91.00,75.80
7,20,19,4820,87.10,75.40
7,20,20,4821,84.00,75.20
7,20,21,4822,82.90,74.30
7,20,22,4823,82.00,73.30
7,20,23,4824,81.00,73.80
7,21,0,4825,79.00,73.30
7,21,1,4826,80.10,73.60
7,21,2,4827,79.00,73.30
7,21,3,4828,78.10,73.00
7,21,4,4829,75.00,72.20
7,21,5,4830,75.00,72.20
7,21,6,4831,75.00,72.80
7,21,7,4832,80.10,74.90
7,21,8,4833,84.00,76.50
7,21,9,4834,88.00,77.50
7,21,10,4835,93.00,79.50
7,21,11,4836,95.00,79.30
7,21,12,4837,97.00,79.20
7,21,13,4838,99.00,78.50
7,21,14,4839,100.00,78.70
7,21,15,4840,98.10,77.60
7,21,16,4841,98.10,77.60
7,21,17,4842,91.00,74.60
7,21,18,4843,89.10,74.80
7,21,19,4844,88.00,75.00
7,21,20,4845,86.00,73.90
7,21,21,4846,84.00,73.90
7,21,22,4847,82.90,73.60
7,21,23,4848,81.00,73.90
7,22,0,4849,78.10,73.00
7,22,1,4850,79.00,73.30
7,22,2,4851,75.90,72.50
7,22,3,4852,75.00,72.20
7,22,4,4853,75.00,72.20
7,22,5,4854,75.90,72.40
7,22,6,4855,77.00,73.40
7,22,7,4856,80.10,74.20
7,22,8,4857,86.00,77.10
7,22,9,4858,90.00,78.80
7,22,10,4859,93.00,80.20
7,22,11,4860,96.10,79.60
7,22,12,4861,99.00,80.30
7,22,13,4862,100.90,79.50
7,22,14,4863,100.90,80.20
7,22,15,4864,95.00,80.10
7,22,16,4865,87.10,72.40
7,22,17,4866,99.00,77.90
7,22,18,4867,93.00,78.90
7,22,19,4868,90.00,80.20
7,22,20,4869,87.10,79.60
7,22,21,4870,86.00,77.90
7,22,22,4871,86.00,78.50
7,22,23,4872,84.90,76.90
7,23,0,4873,82.90,75.70
7,23,1,4874,82.90,75.70
7,23,2,4875,81.00,75.20
7,23,3,4876,80.10,75.00
7,23,4,4877,80.10,75.00
7,23,5,4878,78.10,74.40
7,23,6,4879,78.10,73.70
7,23,7,4880,79.00,73.90
7,23,8,4881,80.10,74.20
7,23,9,4882,80.10,75.00
7,23,10,4883,80.10,75.60
7,23,11,4884,81.00,76.60
7,23,12,4885,84.00,78.00
7,23,13,4886,87.10,77.40
7,23,14,4887,88.00,79.00
7,23,15,4888,90.00,79.40
7,23,16,4889,91.90,79.30
7,23,17,4890,84.00,76.60
7,23,18,4891,82.90,77.10
7,23,19,4892,82.00,76.80
7,23,20,4893,81.00,75.80
7,23,21,4894,80.10,74.90
7,23,22,4895,79.00,74.60
7,23,23,4896,79.00,74.60
7,24,0,4897,78.10,73.60
7,24,1,4898,78.10,74.40
7,24,2,4899,78.10,74.40
7,24,3,4900,78.10,73.60
7,24,4,4901,75.90,73.00
7,24,5,4902,75.00,72.10
7,24,6,4903,75.90,72.40
7,24,7,4904,77.00,73.30
7,24,8,4905,80.10,74.20
7,24,9,4906,80.10,73.60
7,24,10,4907,81.00,73.80
7,24,11,4908,81.00,74.40
7,24,12,4909,80.10,73.50
7,24,13,4910,82.90,74.90
7,24,14,4911,87.10,76.70
7,24,15,4912,84.90,75.50
7,24,16,4913,89.10,77.30
7,24,17,4914,87.10,76.10
7,24,18,4915,84.90,76.20
7,24,19,4916,82.90,75.70
7,24,20,4917,79.00,74.60
7,24,21,4918,78.10,74.40
7,24,22,4919,78.10,74.40
7,24,23,4920,75.90,73.00
7,25,0,4921,75.00,72.80
7,25,1,4922,75.00,72.10
7,25,2,4923,73.00,70.80
7,25,3,4924,71.10,69.70
7,25,4,4925,71.10,69.70
7,25,5,4926,73.00,70.80
7,25,6,4927,73.90,72.50
7,25,7,4928,75.00,72.80
7,25,8,4929,80.10,75.50
7,25,9,4930,80.10,74.20
7,25,10,4931,82.00,75.40
7,25,11,4932,84.00,75.20
7,25,12,4933,87.10,76.10
7,25,13,4934,89.10,77.30
7,25,14,4935,91.00,77.10
7,25,15,4936,91.00,77.80
7,25,16,4937,90.00,76.80
7,25,17,4938,89.10,76.60
7,25,18,4939,88.00,77.00
7,25,19,4940,86.00,77.20
7,25,20,4941,73.00,70.30
7,25,21,4942,72.00,70.60
7,25,22,4943,72.00,70.00
7,25,23,4944,72.00,70.60
7,26,0,4945,72.00,70.60
7,26,1,4946,72.00,70.60
7,26,2,4947,73.00,71.60
7,26,3,4948,73.00,70.90
7,26,4,4949,73.00,70.90
7,26,5,4950,73.00,70.30
7,26,6,4951,73.00,70.90
7,26,7,4952,73.90,71.10
7,26,8,4953,75.00,71.40
7,26,9,4954,75.90,71.70
7,26,10,4955,78.10,72.30
7,26,11,4956,81.00,73.10
7,26,12,4957,82.90,73.60
7,26,13,4958,84.00,74.60
7,26,14,4959,84.90,74.20
7,26,15,4960,87.10,75.50
7,26,16,4961,87.10,74.80
7,26,17,4962,88.00,75.70
7,26,18,4963,87.10,74.80
7,26,19,4964,82.90,74.40
7,26,20,4965,81.00,73.90
7,26,21,4966,77.00,73.30
7,26,22,4967,75.00,72.20
7,26,23,4968,75.00,72.20
7,27,0,4969,73.90,71.10
7,27,1,4970,75.00,70.80
7,27,2,4971,73.90,64.80
7,27,3,4972,73.90,69.70
7,27,4,4973,73.00,70.20
7,27,5,4974,72.00,69.20
7,27,6,4975,73.00,70.20
7,27,7,4976,75.90,71.60
7,27,8,4977,79.00,73.20
7,27,9,4978,84.00,75.20
7,27,10,4979,87.10,74.70
7,27,11,4980,88.00,75.00
7,27,12,4981,90.00,74.30
7,27,13,4982,90.00,74.90
7,27,14,4983,91.90,76.00
7,27,15,4984,91.00,75.20
7,27,16,4985,91.00,74.60
7,27,17,4986,91.00,74.60
7,27,18,4987,89.10,74.10
7,27,19,4988,86.00,75.20
7,27,20,4989,81.00,73.80
7,27,21,4990,78.10,73.00
7,27,22,4991,75.00,72.10
7,27,23,4992,75.90,72.40
7,28,0,4993,73.90,71.10
7,28,1,4994,73.00,70.20
7,28,2,4995,73.00,70.20
7,28,3,4996,72.00,69.20
7,28,4,4997,71.10,68.90
7,28,5,4998,71.10,68.90
7,28,6,4999,71.10,68.90
7,28,7,5000,75.00,71.40
7,28,8,5001,81.00,74.40
7,28,9,5002,84.90,74.10
7,28,10,5003,88.00,73.70
7,28,11,5004,89.10,73.40
7,28,12,5005,91.00,74.50
7,28,13,5006,91.00,74.60
7,28,14,5007,91.00,74.60
7,28,15,5008,91.90,74.20
7,28,16,5009,91.90,73.60
7,28,17,5010,90.00,72.50
7,28,18,5011,89.10,72.30
7,28,19,5012,84.90,71.10
7,28,20,5013,80.10,69.10
7,28,21,5014,75.90,70.40
7,28,22,5015,75.00,70.10
7,28,23,5016,75.00,71.40
7,29,0,5017,73.90,70.50
7,29,1,5018,72.00,69.20
7,29,2,5019,72.00,69.20
7,29,3,5020,72.00,68.50
7,29,4,5021,71.10,68.20
7,29,5,5022,70.00,67.30
7,29,6,5023,71.10,68.20
7,29,7,5024,73.00,69.50
7,29,8,5025,79.00,72.00
7,29,9,5026,86.00,74.50
7,29,10,5027,88.00,74.40
7,29,11,5028,91.00,75.80
7,29,12,5029,91.90,76.10
7,29,13,5030,93.00,76.30
7,29,14,5031,95.00,77.50
7,29,15,5032,95.00,77.50
7,29,16,5033,93.90,76.60
7,29,17,5034,91.90,77.30
7,29,18,5035,89.10,77.30
7,29,19,5036,80.10,72.30
7,29,20,5037,79.00,71.30
7,29,21,5038,78.10,70.30
7,29,22,5039,73.90,69.70
7,29,23,5040,72.00,64.70
7,30,0,5041,71.10,64.50
7,30,1,5042,73.00,66.30
7,30,2,5043,73.00,67.50
7,30,3,5044,73.00,64.60
7,30,4,5045,71.10,63.30
7,30,5,5046,70.00,62.30
7,30,6,5047,70.00,62.90
7,30,7,5048,72.00,63.50
7,30,8,5049,73.90,65.30
7,30,9,5050,73.90,64.80
7,30,10,5051,75.90,65.40
7,30,11,5052,75.90,67.10
7,30,12,5053,77.00,67.40
7,30,13,5054,77.00,67.50
7,30,14,5055,77.00,68.70
7,30,15,5056,77.00,68.10
7,30,16,5057,77.00,68.10
7,30,17,5058,78.10,68.50
7,30,18,5059,77.00,68.10
7,30,19,5060,73.90,68.40
7,30,20,5061,73.00,68.10
7,30,21,5062,72.00,67.10
7,30,22,5063,72.00,67.80
7,30,23,5064,72.00,67.80
7,31,0,5065,71.10,68.10
7,31,1,5066,71.10,68.10
7,31,2,5067,70.00,67.80
7,31,3,5068,69.10,66.90
7,31,4,5069,68.00,65.80
7,31,5,5070,69.10,66.20
7,31,6,5071,70.00,66.50
7,31,7,5072,72.00,67.80
7,31,8,5073,73.90,68.90
7,31,9,5074,79.00,71.10
7,31,10,5075,82.00,70.10
7,31,11,5076,82.90,71.60
7,31,12,5077,84.90,72.20
7,31,13,5078,86.00,72.50
7,31,14,5079,87.10,72.80
7,31,15,5080,87.10,72.30
7,31,16,5081,87.10,71.70
7,31,17,5082,87.10,71.70
7,31,18,5083,84.90,70.50
7,31,19,5084,78.60,69.80
7,31,20,5085,75.70,69.90
7,31,21,5086,72.10,68.60
7,31,22,5087,71.60,68.20
7,31,23,5088,70.70,67.50
8,1,0,5089,70.00,67.20
8,1,1,5090,69.40,66.80
8,1,2,5091,69.10,66.50
8,1,3,5092,68.50,66.10
8,1,4,5093,68.00,65.70
8,1,5,5094,67.30,65.40
8,1,6,5095,66.60,64.90
8,1,7,5096,70.70,67.40
8,1,8,5097,75.40,69.90
