MON,DAY,HR,HR OF YR,DRY BULB,WET BULB,
1,15,21,358,30.00,24.90,
1,15,22,359,28.90,24.00,
1,15,23,360,27.00,22.70,
1,16,0,361,26.10,21.90,
1,16,1,362,26.10,21.90,
1,16,2,363,25.00,21.00,
1,16,3,364,23.00,19.40,
1,16,4,365,23.00,19.40,
1,16,5,366,21.90,18.90,
1,16,6,367,21.90,18.90,
1,16,7,368,21.90,18.60,
1,16,8,369,21.90,18.80,
1,16,9,370,25.00,21.20,
1,16,10,371,27.00,22.30,
1,16,11,372,28.90,23.90,
1,16,12,373,30.90,25.50,
1,16,13,374,33.10,26.90,
1,16,14,375,33.10,26.90,
1,16,15,376,34.00,27.20,
1,16,16,377,34.00,27.20,
1,16,17,378,32.00,26.20,
1,16,18,379,28.90,24.90,
1,16,19,380,28.00,24.40,
1,16,20,381,27.00,23.20,
1,16,21,382,26.10,23.10,
1,16,22,383,26.10,23.40,
1,16,23,384,26.10,23.60,
1,17,0,385,28.00,25.10,
1,17,1,386,28.00,25.10,
1,17,2,387,28.00,25.10,
1,17,3,388,28.00,25.40,
1,17,4,389,28.00,25.40,
1,17,5,390,28.90,26.00,
1,17,6,391,28.90,26.00,
1,17,7,392,28.90,26.30,
1,17,8,393,30.00,27.00,
1,17,9,394,30.90,27.80,
1,17,10,395,33.10,29.50,
1,17,11,396,35.10,30.90,
1,17,12,397,37.90,31.90,
1,17,13,398,41.00,33.50,
1,17,14,399,41.00,33.50,
1,17,15,400,41.00,33.20,
1,17,16,401,41.00,32.70,
1,17,17,402,39.90,32.00,
1,17,18,403,39.00,32.00,
1,17,19,404,39.00,32.00,
1,17,20,405,37.00,31.50,
1,17,21,406,36.00,31.50,
1,17,22,407,37.00,32.40,
1,17,23,408,37.00,33.20,
1,18,0,409,37.00,33.50,
1,18,1,410,37.00,33.50,
1,18,2,411,37.00,33.50,
1,18,3,412,35.10,32.00,
1,18,4,413,36.00,33.40,
1,18,5,414,37.00,34.00,
1,18,6,415,37.90,34.50,
1,18,7,416,39.00,34.70,
1,18,8,417,39.00,34.70,
1,18,9,418,39.00,36.00,
1,18,10,419,39.90,37.70,
1,18,11,420,41.00,39.10,
1,18,12,421,41.00,39.50,
1,18,13,422,42.10,40.60,
1,18,14,423,43.00,41.40,
1,18,15,424,43.00,41.50,
1,18,16,425,43.00,41.50,
1,18,17,426,43.00,41.50,
1,18,18,427,42.10,40.60,
1,18,19,428,43.00,41.50,
1,18,20,429,42.10,40.60,
1,18,21,430,41.00,39.50,
1,18,22,431,42.10,40.60,
1,18,23,432,43.00,42.00,
1,19,0,433,44.10,42.50,
1,19,1,434,45.00,43.50,
1,19,2,435,45.00,43.90,
1,19,3,436,45.00,43.90,
1,19,4,437,43.00,42.50,
1,19,5,438,42.10,41.00,
1,19,6,439,43.00,41.90,
1,19,7,440,45.00,42.50,
1,19,8,441,43.00,40.10,
1,19,9,442,42.10,39.20,
1,19,10,443,42.10,38.40,
1,19,11,444,42.10,37.60,
1,19,12,445,43.00,37.70,
1,19,13,446,44.10,38.30,
1,19,14,447,42.10,36.40,
1,19,15,448,42.10,36.10,
1,19,16,449,41.00,34.80,
1,19,17,450,41.00,34.40,
1,19,18,451,39.90,33.80,
1,19,19,452,39.00,32.60,
1,19,20,453,39.00,32.60,
1,19,21,454,37.00,30.90,
1,19,22,455,36.00,30.30,
1,19,23,456,35.10,29.30,
1,20,0,457,34.00,28.30,
1,20,1,458,33.10,27.80,
1,20,2,459,32.00,26.90,
1,20,3,460,32.00,26.90,
1,20,4,461,30.90,26.40,
1,20,5,462,32.00,26.90,
1,20,6,463,30.90,26.40,
1,20,7,464,30.90,26.40,
1,20,8,465,32.00,27.10,
1,20,9,466,33.10,28.10,
1,20,10,467,33.10,28.10,
1,20,11,468,35.10,29.80,
1,20,12,469,36.00,30.60,
1,20,13,470,37.00,31.50,
1,20,14,471,39.00,32.60,
1,20,15,472,39.00,33.00,
1,20,16,473,37.00,31.80,
1,20,17,474,35.10,30.70,
1,20,18,475,34.00,29.70,
1,20,19,476,33.10,29.20,
1,20,20,477,33.10,29.20,
1,20,21,478,33.10,29.20,
1,20,22,479,33.10,29.20,
1,20,23,480,34.00,30.10,
1,21,0,481,34.00,30.40,
1,21,1,482,34.00,30.80,
1,21,2,483,34.00,30.80,
1,21,3,484,35.10,31.70,
1,21,4,485,35.10,32.10,
1,21,5,486,35.10,32.10,
1,21,6,487,35.10,32.10,
1,21,7,488,35.10,32.50,
1,21,8,489,35.10,32.10,
1,21,9,490,36.00,33.00,
1,21,10,491,36.00,33.40,
1,21,11,492,36.00,33.40,
1,21,12,493,37.00,34.00,
1,21,13,494,37.00,34.00,
1,21,14,495,37.90,34.50,
1,21,15,496,39.00,34.70,
1,21,16,497,39.00,33.70,
1,21,17,498,37.90,32.70,
1,21,18,499,37.00,31.80,
1,21,19,500,37.00,31.80,
1,21,20,501,37.00,31.20,
1,21,21,502,37.00,30.10,
1,21,22,503,37.00,29.90,
1,21,23,504,37.00,30.70,
1,22,0,505,36.00,30.10,
1,22,1,506,36.00,30.10,
1,22,2,507,35.10,29.50,
1,22,3,508,36.00,30.10,
1,22,4,509,36.00,30.60,
1,22,5,510,36.00,30.60,
1,22,6,511,35.10,29.80,
1,22,7,512,35.10,29.80,
1,22,8,513,35.10,29.80,
1,22,9,514,36.00,30.60,
1,22,10,515,37.90,32.00,
1,22,11,516,39.90,33.80,
1,22,12,517,42.10,35.80,
1,22,13,518,44.10,37.30,
1,22,14,519,45.00,38.10,
1,22,15,520,46.00,39.00,
1,22,16,521,45.00,38.10,
1,22,17,522,45.00,38.50,
1,22,18,523,44.10,38.30,
1,22,19,524,43.00,37.40,
1,22,20,525,43.00,37.40,
1,22,21,526,43.00,37.70,
1,22,22,527,43.00,37.70,
1,22,23,528,43.00,37.70,
1,23,0,529,42.10,36.90,
1,23,1,530,42.10,36.90,
1,23,2,531,39.90,36.50,
1,23,3,532,39.00,36.00,
1,23,4,533,37.90,35.40,
1,23,5,534,39.00,36.00,
1,23,6,535,39.00,36.40,
1,23,7,536,39.00,36.80,
1,23,8,537,39.90,37.20,
1,23,9,538,39.90,37.70,
1,23,10,539,41.00,38.30,
1,23,11,540,42.10,38.90,
1,23,12,541,44.10,40.80,
1,23,13,542,44.10,40.80,
1,23,14,543,45.00,41.60,
1,23,15,544,44.10,41.20,
1,23,16,545,44.10,41.60,
1,23,17,546,44.10,41.20,
1,23,18,547,44.10,41.20,
1,23,19,548,44.10,41.20,
1,23,20,549,44.10,41.60,
1,23,21,550,44.10,41.60,
1,23,22,551,43.00,40.60,
1,23,23,552,43.00,41.10,
1,24,0,553,43.00,41.10,
1,24,1,554,43.00,41.10,
1,24,2,555,42.10,40.10,
1,24,3,556,42.10,40.10,
1,24,4,557,42.10,40.10,
1,24,5,558,42.10,40.10,
1,24,6,559,42.10,40.10,
1,24,7,560,42.10,40.10,
1,24,8,561,42.10,40.60,
1,24,9,562,43.00,41.10,
1,24,10,563,43.00,41.10,
1,24,11,564,43.00,41.50,
1,24,12,565,44.10,42.10,
1,24,13,566,44.10,42.10,
1,24,14,567,44.10,42.10,
1,24,15,568,45.00,43.10,
1,24,16,569,44.10,42.10,
1,24,17,570,44.10,42.10,
1,24,18,571,43.00,41.10,
1,24,19,572,43.00,41.50,
1,24,20,573,43.00,41.50,
1,24,21,574,43.00,42.00,
1,24,22,575,43.00,42.00,
1,24,23,576,43.00,41.50,
1,25,0,577,43.00,41.50,
1,25,1,578,43.00,41.50,
1,25,2,579,42.10,40.10,
1,25,3,580,39.90,38.10,
1,25,4,581,39.00,35.60,
1,25,5,582,37.90,33.80,
1,25,6,583,37.00,32.50,
1,25,7,584,35.10,29.80,
1,25,8,585,30.90,27.00,
1,25,9,586,34.00,28.90,
1,25,10,587,36.00,30.10,
1,25,11,588,37.00,30.60,
1,25,12,589,37.90,31.10,
1,25,13,590,39.00,31.30,
1,25,14,591,39.90,31.80,
1,25,15,592,39.00,30.90,
1,25,16,593,39.00,31.10,
1,25,17,594,36.00,29.10,
1,25,18,595,35.10,28.60,
1,25,19,596,35.10,27.50,
1,25,20,597,33.10,26.70,
1,25,21,598,32.00,26.00,
1,25,22,599,30.90,25.10,
1,25,23,600,28.90,23.80,
1,26,0,601,27.00,22.40,
1,26,1,602,25.00,21.00,
1,26,2,603,25.00,21.00,
1,26,3,604,24.10,20.20,
1,26,4,605,24.10,20.20,
1,26,5,606,25.00,20.40,
1,26,6,607,23.00,18.90,
1,26,7,608,23.00,18.90,
1,26,8,609,23.00,18.90,
1,26,9,610,23.00,18.40,
1,26,10,611,21.90,17.30,
1,26,11,612,24.10,18.70,
1,26,12,613,21.00,16.80,
1,26,13,614,21.00,16.90,
1,26,14,615,23.00,17.90,
1,26,15,616,23.00,17.90,
1,26,16,617,23.00,17.90,
1,26,17,618,21.90,17.00,
1,26,18,619,19.90,15.60,
1,26,19,620,19.90,15.70,
1,26,20,621,19.00,14.90,
1,26,21,622,19.00,14.90,
1,26,22,623,18.00,14.20,
1,26,23,624,17.10,13.50,
1,27,0,625,16.00,12.70,
1,27,1,626,16.00,12.90,
1,27,2,627,15.10,12.20,
1,27,3,628,16.00,13.00,
1,27,4,629,15.10,12.30,
1,27,5,630,15.10,12.50,
1,27,6,631,16.00,13.20,
1,27,7,632,15.10,12.50,
1,27,8,633,17.10,14.30,
1,27,9,634,19.90,16.50,
1,27,10,635,23.00,18.80,
1,27,11,636,25.00,20.10,
1,27,12,637,27.00,21.20,
1,27,13,638,28.90,22.70,
1,27,14,639,30.00,23.60,
1,27,15,640,30.00,23.20,
1,27,16,641,28.90,22.50,
1,27,17,642,27.00,21.00,
1,27,18,643,25.00,19.50,
1,27,19,644,24.10,18.80,
1,27,20,645,21.90,17.20,
1,27,21,646,21.00,16.40,
1,27,22,647,19.90,15.50,
1,27,23,648,19.00,14.90,
1,28,0,649,18.00,14.00,
1,28,1,650,16.00,12.30,
1,28,2,651,14.00,10.80,
1,28,3,652,12.90,9.90,
1,28,4,653,12.90,9.80,
1,28,5,654,12.90,9.80,
1,28,6,655,12.00,9.00,
1,28,7,656,12.00,9.10,
1,28,8,657,12.00,9.30,
1,28,9,658,15.10,11.70,
1,28,10,659,18.00,14.00,
1,28,11,660,19.90,15.50,
1,28,12,661,21.90,17.00,
1,28,13,662,23.00,17.80,
1,28,14,663,26.10,20.10,
1,28,15,664,27.00,20.70,
1,28,16,665,27.00,20.70,
1,28,17,666,26.10,20.10,
